courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10007871,0,2100076038245615330,121.631349,39.136891,PICKUP,1581708534.0632486
10012191,0,2100076023461152334,121.53608500000001,39.179454,PICKUP,1581708534.0632486
10021791,4,2100076080471213445,121.44642900000001,39.206031,PICKUP,1581856433.7402477
10038649,2,2100076046992737831,121.369199,39.302212,PICKUP,1581856433.7402477
10038649,4,2100076075175315447,121.35658799999999,39.289502,PICKUP,1581856433.7402477
10038653,0,2100076028422751771,121.361231,39.29226,PICKUP,1581856433.7402477
10043801,0,2100076027921171812,121.44918700000001,39.115497,PICKUP,1581622975.6072836
10053442,0,2100076024914511693,121.46021599999999,39.251209,PICKUP,1581622975.6072836
10063068,0,2100076034037646396,121.479348,39.065138,DELIVERY,1581661476.068917
10081729,0,2100076023913514875,121.532201,39.153476,DELIVERY,1581570283.4206867
10081729,2,2100076072277050757,121.545915,39.151717,DELIVERY,1581570283.4206867
10097074,2,2100076039769261308,121.311085,39.131617999999996,DELIVERY,1581688217.530787
10097074,4,2100076063022647159,121.30346399999999,39.12883,PICKUP,1581853708.4536505
10102738,4,2100076060939061158,121.224623,39.123712,DELIVERY,1581689486.8465345
10102738,6,2100076071891141650,121.240078,39.121635999999995,PICKUP,1581691996.779287
10112683,0,2100076035615065874,121.460479,38.990228,PICKUP,1581691996.779287
10112683,4,2100076078899397857,121.446395,38.98279,PICKUP,1581691996.779287
10120267,4,2100076058065733244,121.428848,39.197722999999996,PICKUP,1581690141.0782537
10123801,0,2100076031775376804,121.466862,39.095094,PICKUP,1581690141.0782537
10123801,2,2100076047924495859,121.46691100000001,39.095076,DELIVERY,1581669659.5293005
10126649,0,2100076019400115638,121.687531,39.140767,DELIVERY,1581669659.5293005
10126649,2,2100076032228165046,121.687448,39.140839,PICKUP,1581690141.0782537
10127695,0,2100076024451401602,121.59061799999999,39.126034999999995,PICKUP,1581690141.0782537
10138087,0,2100076030099260907,121.423426,39.195589,PICKUP,1581939638.0003643
10161032,0,2100076033468499701,121.22353999999999,39.129315999999996,PICKUP,1581588068.1071987
10161032,2,2100076061083273126,121.23528200000001,39.124078000000004,PICKUP,1581588068.1071987
10161032,4,2100076082562598511,121.235725,39.124462,DELIVERY,1581836733.8134093
10164305,0,2100076025810781228,121.591752,39.112618,DELIVERY,1581836733.8134093
10181667,0,2100076021946713113,121.42173700000001,39.153178999999994,PICKUP,1581588068.1071987
10183602,0,2100076035038184919,121.76452900000001,39.346052,PICKUP,1581588068.1071987
10183941,0,2100076026198624210,121.578525,39.109581,PICKUP,1581634558.9221663
10183941,4,2100076072929036280,121.567196,39.111115999999996,PICKUP,1581634558.9221663
10183941,6,2100076082454366202,121.56093200000001,39.102314,PICKUP,1581634558.9221663
10190566,0,2100076018022090354,121.441975,39.004014,DELIVERY,1581492946.915094
10199051,0,2100076023641933299,121.465125,39.095487,DELIVERY,1581492946.915094
10206063,0,2100076033990100604,121.42825,39.196967,PICKUP,1581624831.0502615
10206063,2,2100076079491745404,121.42836100000001,39.197107,PICKUP,1581624831.0502615
10208063,2,2100076032375948528,121.470745,39.03015300000001,PICKUP,1581754769.7139645
10213217,0,2100076033732675153,121.746471,39.526115999999995,DELIVERY,1581518818.6973133
10213217,2,2100076055551444933,121.743578,39.549003000000006,PICKUP,1581754769.7139645
10215664,0,2100076040922039832,121.430291,39.200623,PICKUP,1581754769.7139645
10219599,0,2100076034719253800,121.586881,39.111311,DELIVERY,1581518818.6973133
10219599,2,2100076061883074171,121.59038899999999,39.113898,PICKUP,1581754769.7139645
10219599,4,2100076078371341469,121.59314599999999,39.111340999999996,PICKUP,1581754769.7139645
10232969,0,2100076023136683507,121.457544,39.095144,PICKUP,1581903912.5957785
