courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10012508,1,2100076472664917076,121.549495,39.289891,DELIVERY,1581628854.4741125
10012508,5,2100076518544770291,121.52938600000002,39.297263,DELIVERY,1581628854.4741125
10021791,1,2100076474713671215,121.451866,39.219516999999996,PICKUP,1581856433.7402477
10037225,1,2100076476025734380,121.48506100000002,39.150327000000004,PICKUP,1581856433.7402477
10037225,3,2100076507223098519,121.52511100000001,39.151175,PICKUP,1581856433.7402477
10038649,1,2100076459901749237,121.382552,39.284662,PICKUP,1581856433.7402477
10038649,3,2100076524645058551,121.38247700000001,39.29460200000001,DELIVERY,1581841547.734048
10038661,1,2100076476958574470,121.41556299999999,39.261387,DELIVERY,1581860108.4395065
10043801,1,2100076464487925249,121.44520700000001,39.116915999999996,PICKUP,1581622975.6072836
10053442,1,2100076470160819797,121.44811000000001,39.25409000000001,PICKUP,1581622975.6072836
10063192,1,2100076473008227472,121.45940800000001,39.064737,PICKUP,1581615160.3823814
10063192,3,2100076519015285886,121.48107399999999,39.06745,DELIVERY,1581570283.4206867
10081729,1,2100076451223701371,121.529599,39.158654999999996,PICKUP,1581615160.3823814
10081729,5,2100076514446968699,121.530336,39.153586,PICKUP,1581615160.3823814
10094682,1,2100076485027595556,121.52726799999999,39.13332,PICKUP,1581620135.759373
10098837,1,2100076471854958302,121.410886,39.209515,DELIVERY,1581688217.530787
10120267,1,2100076464360785216,121.42639299999999,39.19867,PICKUP,1581690141.0782537
10120267,5,2100076513628521963,121.429657,39.199993,DELIVERY,1581669659.5293005
10126649,3,2100076480652117430,121.68781299999999,39.140679,DELIVERY,1581669659.5293005
10126649,7,2100076515097675190,121.68756299999998,39.140752,PICKUP,1581690141.0782537
10135747,1,2100076463669314832,121.53168500000001,39.166848,PICKUP,1581939638.0003643
10135747,3,2100076481102316599,121.52271100000002,39.142401,PICKUP,1581939638.0003643
10148788,1,2100076458462906167,121.447057,39.210211,PICKUP,1581939638.0003643
10164305,1,2100076480584550365,121.60243100000001,39.111043,DELIVERY,1581836733.8134093
10164305,3,2100076495825634484,121.59356899999999,39.11199600000001,PICKUP,1581588068.1071987
10164305,5,2100076506634847798,121.600476,39.117008,PICKUP,1581588068.1071987
10164305,7,2100076520073398032,121.59073000000001,39.109242,PICKUP,1581588068.1071987
10181667,1,2100076492988810644,121.418226,39.160855,DELIVERY,1581836733.8134093
10183602,1,2100076473325683778,121.77441999999999,39.353882,PICKUP,1581588068.1071987
10188077,1,2100076459706713964,121.55308600000001,39.139747,DELIVERY,1581492946.915094
10194307,3,2100076509585606348,121.594794,39.215534999999996,PICKUP,1581624831.0502615
10208063,3,2100076516209788719,121.495425,39.040979,PICKUP,1581754769.7139645
10212716,1,2100076451228386390,121.51648899999999,39.180744,PICKUP,1581754769.7139645
10212716,3,2100076481605436502,121.52328100000001,39.186345,PICKUP,1581754769.7139645
10232315,1,2100076480502564432,121.419024,39.196988,DELIVERY,1581681940.1819906
10232315,3,2100076511837128272,121.428831,39.19771400000001,DELIVERY,1581681940.1819906
10232315,5,2100076524927059218,121.424365,39.194247,DELIVERY,1581681940.1819906
10232969,3,2100076506640484164,121.476142,39.095826,PICKUP,1581903912.5957785
10239433,1,2100076488197899500,121.457329,38.980967,PICKUP,1581903912.5957785
10239433,5,2100076519557923990,121.458289,38.960239,PICKUP,1581903912.5957785
10248665,1,2100076473314084356,121.407005,39.144833,PICKUP,1581662855.8195539
10249075,1,2100076466953028955,121.588466,39.111287,PICKUP,1581626762.754919
10258665,3,2100076503074080078,121.50731599999999,39.218195,PICKUP,1581514505.1405666
10258665,5,2100076528211330399,121.507277,39.217745,PICKUP,1581514505.1405666
10272326,3,2100076493380551831,121.51931699999999,39.178622,PICKUP,1581445102.5041087
10272985,1,2100076468790559882,121.454384,39.095184,PICKUP,1581445102.5041087
10272985,3,2100076517562451082,121.458454,39.08618,PICKUP,1581445102.5041087
10277311,1,2100076477043869670,121.52271100000002,39.199996999999996,PICKUP,1581814672.301568
10278503,1,2100076459790239348,121.632346,39.134687,DELIVERY,1581827079.126491
10278503,3,2100076518362809416,121.63036299999999,39.145263,DELIVERY,1581827079.126491
10282591,1,2100076474819086203,121.52061100000002,39.207065,PICKUP,1581419688.7323709
10289729,1,2100076481266746572,121.457016,39.126344,PICKUP,1581390349.9972239
10293468,1,2100076480282134179,121.740845,39.14468,PICKUP,1581793340.2336302
10293468,5,2100076529933550842,121.752324,39.144736,PICKUP,1581793340.2336302
10294613,1,2100076457924658849,121.42798,39.196104,PICKUP,1581859352.5260131
10295716,1,2100076472224253524,121.466039,39.204745,PICKUP,1581859352.5260131
10298963,3,2100076519166805552,121.53481799999999,39.250632,DELIVERY,1581592012.4785643
10303438,1,2100076502715467509,121.43853899999999,39.18610200000001,PICKUP,1581734113.0170283
10304094,1,2100076452664182262,121.50143,39.181056,PICKUP,1581734113.0170283
10304094,3,2100076476897396633,121.49403400000001,39.185834,PICKUP,1581734113.0170283
10304094,7,2100076524355191818,121.535774,39.179956,PICKUP,1581734113.0170283
10312874,1,2100076472000120536,121.489148,39.166838,PICKUP,1581668282.6703265
10319201,1,2100076470816179866,121.75532199999999,39.114268,DELIVERY,1581572304.5882912
10319692,1,2100076473616401732,121.316125,39.162031,PICKUP,1581698656.9800177
10322363,3,2100076473744983460,121.55736200000001,39.172232,DELIVERY,1581677601.6165195
10322363,7,2100076508614657290,121.55718700000001,39.17868,PICKUP,1581857099.5560503
10322363,9,2100076528187082012,121.557749,39.173316,DELIVERY,1581677601.6165195
10325553,1,2100076464812787347,121.460578,39.154954,DELIVERY,1581677601.6165195
10329228,3,2100076496426141236,121.564452,39.189163,PICKUP,1581667695.2145383
10329228,7,2100076516985243064,121.55778799999999,39.181723999999996,PICKUP,1581667695.2145383
10330725,1,2100076448967689454,121.48109299999999,39.293237,DELIVERY,1581598939.519883
10335674,3,2100076495094416399,121.54167199999999,39.0721,PICKUP,1581692394.715652
10335674,7,2100076523558012719,121.541519,39.066832,PICKUP,1581692394.715652
10344320,1,2100076461948929853,121.48477700000001,39.164476,PICKUP,1581781611.4039187
10344320,3,2100076514247050726,121.48468999999999,39.164514000000004,PICKUP,1581781611.4039187
10350067,1,2100076472773576203,121.43521899999999,39.164168,PICKUP,1581765220.7728136
10354617,7,2100076516145792720,121.554341,39.16343,PICKUP,1581765220.7728136
10361752,1,2100076459128784414,121.28611599999999,39.141203000000004,PICKUP,1581696343.552173
10361752,5,2100076514922301245,121.28593300000001,39.141118,PICKUP,1581696343.552173
10364589,1,2100076457094022293,121.575075,39.103509,PICKUP,1581667088.0117478
10366255,1,2100076501638219285,121.466748,39.095062,PICKUP,1581500010.2258902
10392454,1,2100076449532380646,121.4842,39.16490200000001,PICKUP,1581552595.9000976
10392454,3,2100076487148602854,121.48382600000001,39.165078,PICKUP,1581552595.9000976
10392454,5,2100076502737356262,121.484132,39.164629999999995,PICKUP,1581552595.9000976
10392466,5,2100076462251935328,121.48471599999999,39.169017,PICKUP,1581588748.104133
10392466,7,2100076489890072038,121.48388700000001,39.165005,PICKUP,1581588748.104133
10392466,9,2100076504380114495,121.483934,39.164811,PICKUP,1581588748.104133
10401287,1,2100076468879820390,121.58258799999999,39.109087,DELIVERY,1581438195.1585422
10401287,3,2100076490165454842,121.575201,39.103651,PICKUP,1581517110.7764482
10401287,5,2100076518981501967,121.56883,39.111932,DELIVERY,1581438195.1585422
10413087,1,2100076475432633671,121.752192,39.119807,PICKUP,1581753251.1239219
10413087,5,2100076523867702485,121.76595900000001,39.123096000000004,PICKUP,1581753251.1239219
10416907,1,2100076482763752882,121.428719,39.288657,PICKUP,1581735660.7056775
10416907,3,2100076521180071681,121.43066599999999,39.291799,PICKUP,1581735660.7056775
10417888,1,2100076450197079526,121.48390800000001,39.165784,DELIVERY,1581885740.4689136
10417888,3,2100076464016164326,121.48466599999999,39.169776,DELIVERY,1581885740.4689136
10417888,5,2100076481698760166,121.483944,39.164761,PICKUP,1581777856.405073
10417888,7,2100076494480704998,121.484277,39.164878,DELIVERY,1581885740.4689136
10429097,1,2100076529546364002,121.47808899999998,39.308254,PICKUP,1581789963.4838207
10459881,1,2100076461289997738,121.74853799999998,39.106969,PICKUP,1581631918.45804
10459881,5,2100076528889005887,121.769737,39.108652,PICKUP,1581631918.45804
10469547,1,2100076485635868333,121.564044,39.099367,PICKUP,1581612454.3830323
10476665,1,2100076452600448751,121.748525,39.106137,PICKUP,1581544399.2255626
10487413,1,2100076484031317904,121.528667,39.276938,PICKUP,1581657391.0118303
10487413,5,2100076526249084570,121.52958899999999,39.275998,DELIVERY,1581762703.315207
10488513,1,2100076461220103530,121.46628500000001,39.108965999999995,PICKUP,1581657391.0118303
10488513,7,2100076499414452057,121.43928999999999,39.102319,PICKUP,1581657391.0118303
10488513,9,2100076521448997890,121.419744,39.100518,DELIVERY,1581762703.315207
10489414,1,2100076517795431626,121.485674,39.050319,PICKUP,1581602849.6229887
10492242,1,2100076460573656098,121.535959,39.17625200000001,PICKUP,1581451481.767778
10492242,3,2100076489562588662,121.48455200000001,39.17041,PICKUP,1581451481.767778
10527162,3,2100076529877255495,121.615918,39.18865200000001,PICKUP,1581879427.4938154
10528147,1,2100076466044077887,121.33424199999999,39.124527,DELIVERY,1581564332.8599875
10534600,1,2100076464148252459,121.520459,39.190816,PICKUP,1581749059.6117086
10548486,1,2100076448760366971,121.54085400000001,39.151533,PICKUP,1581639881.3286629
10548486,3,2100076495272609659,121.535866,39.142388000000004,PICKUP,1581639881.3286629
10548486,5,2100076505499502459,121.536523,39.14275,PICKUP,1581639881.3286629
10572143,1,2100076500739360700,121.528755,39.277126,PICKUP,1582058905.4907255
10572143,3,2100076519012992201,121.54830700000001,39.256510999999996,PICKUP,1582058905.4907255
10572923,1,2100076475688780833,121.53098200000001,39.12739000000001,DELIVERY,1581706117.8803806
10572923,5,2100076506392561511,121.55377800000001,39.102453000000004,PICKUP,1582058905.4907255
10579286,1,2100076474409911736,121.543256,39.088678,DELIVERY,1581793780.0050125
10579286,5,2100076514894972344,121.539911,39.082438,DELIVERY,1581793780.0050125
10584671,1,2100076481481933933,121.780744,39.093539,PICKUP,1581991572.9206939
10584671,3,2100076527795537553,121.77513400000001,39.098894,PICKUP,1581991572.9206939
10591853,1,2100076454916261828,121.428366,39.196071999999994,PICKUP,1581991572.9206939
10591853,3,2100076480409371800,121.41900700000001,39.202858,PICKUP,1581991572.9206939
10593238,5,2100076529780360773,121.377642,39.135562,PICKUP,1581991572.9206939
10601332,1,2100076483814000427,121.52433400000001,39.184236,DELIVERY,1581688444.1038265
10614152,1,2100076453120542126,121.49391999999999,39.198505,DELIVERY,1581748850.6427367
10618353,1,2100076452595271473,121.402001,39.054097999999996,PICKUP,1581695262.140655
10619176,1,2100076469074036154,121.437172,39.19892,DELIVERY,1581698009.0327017
10619850,1,2100076449293633263,121.43996299999999,39.004348,PICKUP,1581724464.1900585
10626566,1,2100076479036032514,121.450318,39.217293,PICKUP,1581693345.2553844
10626566,3,2100076511655135127,121.441795,39.210309,DELIVERY,1581596026.5461278
10638398,3,2100076481404766137,121.614403,39.156169,DELIVERY,1581666923.5387473
10642060,1,2100076468520682693,121.539065,39.155252000000004,PICKUP,1581666211.4675152
10642060,7,2100076526016693487,121.52004099999999,39.176863,PICKUP,1581666211.4675152
10642259,1,2100076454525731896,121.728596,39.264666999999996,PICKUP,1581666211.4675152
10642486,3,2100076476655142531,121.457125,39.261308,PICKUP,1581706039.1866982
10645907,1,2100076466127307996,121.42900300000001,39.291274,DELIVERY,1581518905.1483831
10645907,7,2100076502870820498,121.447667,39.29285,DELIVERY,1581518905.1483831
10648133,3,2100076521345549629,121.584524,39.233985,PICKUP,1581656442.1124177
10649045,3,2100076526517421410,121.586669,39.12307,PICKUP,1581656442.1124177
10650683,7,2100076529018897694,121.53003600000001,39.203139,PICKUP,1581656442.1124177
10656566,1,2100076459966302001,121.464092,39.251092,DELIVERY,1581616870.412653
10659886,1,2100076467100222528,121.230005,39.155251,PICKUP,1581796970.574789
10663375,1,2100076473594774817,121.41773899999998,39.378763,PICKUP,1581808525.8034468
10664091,1,2100076466196579584,121.529087,39.13295,PICKUP,1581808525.8034468
10670465,1,2100076496121627648,121.49329099999999,39.14228,PICKUP,1581617299.1190166
10670465,3,2100076512524699128,121.49529199999999,39.140519,PICKUP,1581617299.1190166
10671104,1,2100076447597397488,121.403007,39.052787,DELIVERY,1581520082.6621141
10671104,3,2100076484432070128,121.403054,39.052774,DELIVERY,1581520082.6621141
10671104,5,2100076513094600176,121.40298899999999,39.05269600000001,DELIVERY,1581520082.6621141
10678111,1,2100076479008212704,121.470522,39.123484999999995,PICKUP,1581647485.724492
10678111,3,2100076500059096594,121.48747,39.124619,PICKUP,1581647485.724492
10696204,1,2100076473543788447,121.529857,39.14918,PICKUP,1581693783.9589074
10696554,1,2100076473314182236,121.46318899999999,39.244974,PICKUP,1581693783.9589074
10703085,1,2100076480921863489,121.480313,39.219446999999995,PICKUP,1581835914.5005422
10703085,3,2100076492521342962,121.46230800000001,39.233045000000004,PICKUP,1581835914.5005422
10712014,1,2100076451376137823,121.443229,39.156845000000004,PICKUP,1581640334.2142644
10712014,5,2100076507585840410,121.44641999999999,39.156313,PICKUP,1581640334.2142644
