courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10012191,2,2100076373629830906,121.509194,39.200435999999996,DELIVERY,1581607629.4490252
10012508,0,2100076366759298544,121.529246,39.288737,DELIVERY,1581628854.4741125
10012508,2,2100076415965333304,121.548368,39.290735999999995,PICKUP,1581706260.1735177
10012508,4,2100076430699038290,121.529784,39.279256,DELIVERY,1581628854.4741125
10021791,0,2100076353571424124,121.444956,39.209070000000004,PICKUP,1581856433.7402477
10021791,2,2100076376185406915,121.44306399999999,39.210423,DELIVERY,1581841547.734048
10037225,0,2100076355070461819,121.530505,39.151302,PICKUP,1581856433.7402477
10038649,0,2100076420383638944,121.36156000000001,39.29209,DELIVERY,1581841547.734048
10038649,2,2100076428214109361,121.360693,39.28532,PICKUP,1581856433.7402477
10038661,0,2100076367737947872,121.42494599999999,39.247296999999996,PICKUP,1581865244.3537269
10043299,0,2100076368969958980,121.594897,39.215925,DELIVERY,1581749843.5200212
10053442,0,2100076369039722222,121.451586,39.261407,DELIVERY,1581749843.5200212
10063192,0,2100076363823122415,121.48376999999999,39.067103,PICKUP,1581615160.3823814
10063192,4,2100076423792329919,121.49068600000001,39.063176,PICKUP,1581615160.3823814
10075573,0,2100076369642358427,121.54165800000001,39.133093,PICKUP,1581615160.3823814
10081729,0,2100076354919237499,121.53356000000001,39.151616,DELIVERY,1581570283.4206867
10081729,6,2100076423683245328,121.538615,39.165292,PICKUP,1581615160.3823814
10083928,0,2100076353822590525,121.61946499999999,39.224201,DELIVERY,1581570283.4206867
10083928,2,2100076357061510679,121.595254,39.20728,DELIVERY,1581570283.4206867
10097074,0,2100076401875321978,121.299646,39.138366,DELIVERY,1581688217.530787
10097074,2,2100076426836936329,121.30220700000001,39.136939,DELIVERY,1581688217.530787
10100267,0,2100076365747061865,121.40215800000001,39.26488,PICKUP,1581853708.4536505
10102738,2,2100076383642158197,121.24083300000001,39.120191999999996,DELIVERY,1581689486.8465345
10117471,2,2100076374204254030,121.42013100000001,39.175466,PICKUP,1581691996.779287
10126649,0,2100076353827636662,121.6875,39.140771,PICKUP,1581690141.0782537
10126649,2,2100076359164429750,121.68780600000001,39.140829,PICKUP,1581690141.0782537
10126649,4,2100076376154015158,121.68791,39.140809000000004,DELIVERY,1581669659.5293005
10127695,2,2100076388481762712,121.58923100000001,39.131325,DELIVERY,1581669659.5293005
10138087,0,2100076365139281385,121.427899,39.197206,PICKUP,1581939638.0003643
10148788,0,2100076368712664213,121.453084,39.209949,PICKUP,1581939638.0003643
10155815,4,2100076413859497903,121.49871599999999,39.215747,PICKUP,1581939638.0003643
10161032,0,2100076378453968679,121.223653,39.12937,DELIVERY,1581836733.8134093
10161032,4,2100076419280930291,121.223894,39.153729999999996,DELIVERY,1581836733.8134093
10164305,2,2100076381065020877,121.59051699999999,39.109321,PICKUP,1581588068.1071987
10164305,4,2100076402058364599,121.59423400000001,39.111785,PICKUP,1581588068.1071987
10181667,0,2100076373736458200,121.422919,39.151467,PICKUP,1581588068.1071987
10181667,2,2100076352809567576,121.422274,39.153831,DELIVERY,1581836733.8134093
10183602,0,2100076376791778828,121.766042,39.343999,PICKUP,1581588068.1071987
10183941,6,2100076431407416833,121.58926699999999,39.11087,PICKUP,1581634558.9221663
10188077,0,2100076376278959664,121.552627,39.13975900000001,DELIVERY,1581492946.915094
10194017,2,2100076383304025187,121.457249,39.15007,PICKUP,1581624831.0502615
10194017,4,2100076426990716073,121.468226,39.158564,DELIVERY,1581492946.915094
10194307,4,2100076417552516617,121.591726,39.216978999999995,DELIVERY,1581492946.915094
10194640,0,2100076376670275065,121.428458,39.196078,PICKUP,1581624831.0502615
10208063,2,2100076403758892214,121.483575,39.010596,DELIVERY,1581518818.6973133
10210023,0,2100076373819885498,121.58812900000001,39.20715,PICKUP,1581754769.7139645
10212716,0,2100076354526446678,121.531871,39.181569,DELIVERY,1581518818.6973133
10215664,0,2100076367504770580,121.43151599999999,39.198603999999996,PICKUP,1581754769.7139645
10219599,0,2100076357707335291,121.58654399999999,39.111365,PICKUP,1581754769.7139645
