courier_id,wave_index,tracking_id,courier_wave_start_lng,courier_wave_start_lat,action_type,expect_time
10038649,1,2100076126625203739,121.351868,39.300189,DELIVERY,1581841547.734048
10039046,1,2100076111784085359,121.425201,39.252415,PICKUP,1581622975.6072836
10043299,1,2100076122211943945,121.578953,39.219214,DELIVERY,1581749843.5200212
10043801,1,2100076126785144477,121.466435,39.131648999999996,DELIVERY,1581749843.5200212
10043801,5,2100076161546945960,121.47683400000001,39.132094,DELIVERY,1581749843.5200212
10097074,3,2100076166614353727,121.30531599999999,39.133703000000004,PICKUP,1581853708.4536505
10100267,1,2100076113421371009,121.40786399999999,39.26959,DELIVERY,1581688217.530787
10102738,3,2100076157165470738,121.229745,39.131858,PICKUP,1581691996.779287
10112683,1,2100076125863380473,121.472927,38.98059600000001,DELIVERY,1581689486.8465345
10112683,5,2100076162256406498,121.457399,38.981145,PICKUP,1581691996.779287
10123801,1,2100076111382349220,121.482018,39.101192,DELIVERY,1581669659.5293005
10126649,1,2100076099018491318,121.687794,39.140861,PICKUP,1581690141.0782537
10126649,3,2100076109433669046,121.687596,39.140809000000004,DELIVERY,1581669659.5293005
10148788,1,2100076124074444334,121.453969,39.204941,PICKUP,1581939638.0003643
10164305,1,2100076123680769258,121.59831100000001,39.117009,PICKUP,1581588068.1071987
10181667,1,2100076112349464536,121.43490200000001,39.156695,PICKUP,1581588068.1071987
10181667,3,2100076136119534996,121.42251499999999,39.151849,DELIVERY,1581836733.8134093
10183602,1,2100076121086067787,121.753946,39.334437,PICKUP,1581588068.1071987
10183602,5,2100076153815074770,121.764555,39.345714,DELIVERY,1581836733.8134093
10194017,3,2100076128668419731,121.45531799999999,39.150175,DELIVERY,1581492946.915094
10199051,1,2100076137853224635,121.466802,39.095116,PICKUP,1581624831.0502615
10206063,1,2100076126814537265,121.42964099999999,39.198534,PICKUP,1581624831.0502615
10208063,1,2100076109049726767,121.47951200000001,39.012189,PICKUP,1581754769.7139645
10213217,1,2100076118149203115,121.75832,39.539241,PICKUP,1581754769.7139645
10215664,1,2100076115818088031,121.428097,39.216408,PICKUP,1581754769.7139645
10239433,3,2100076163165258988,121.4265,38.972884,DELIVERY,1581681940.1819906
10248665,1,2100076115781093043,121.423005,39.129236,PICKUP,1581662855.8195539
10248665,5,2100076153919210708,121.410044,39.130927,PICKUP,1581662855.8195539
10250573,3,2100076146001642556,121.51966100000001,39.346006,DELIVERY,1581818587.4456549
10271563,1,2100076151697933330,121.496871,39.059554,PICKUP,1581514505.1405666
10272985,1,2100076154238666502,121.466879,39.096132,PICKUP,1581445102.5041087
10278503,1,2100076127375754868,121.62988500000002,39.134509,PICKUP,1581560923.3465955
10278503,3,2100076171012999069,121.63068500000001,39.138501,PICKUP,1581560923.3465955
10282591,5,2100076162112783508,121.54701899999999,39.207925,PICKUP,1581419688.7323709
10289729,1,2100076158828315682,121.454297,39.108963,PICKUP,1581390349.9972239
10298963,1,2100076130421770123,121.53275500000001,39.250745,PICKUP,1581755710.121209
10298963,3,2100076159597807465,121.531971,39.250827,DELIVERY,1581592012.4785643
10304094,1,2100076122471269817,121.52719099999999,39.180007,PICKUP,1581734113.0170283
10304094,3,2100076133793957582,121.498609,39.185894,PICKUP,1581734113.0170283
10311341,3,2100076127114921291,121.707939,39.26672,PICKUP,1581668282.6703265
10311341,7,2100076148952630853,121.70783,39.266746999999995,PICKUP,1581668282.6703265
10311341,9,2100076165830641235,121.70780400000001,39.268043,PICKUP,1581668282.6703265
10312874,1,2100076119016376024,121.48698200000001,39.166765999999996,PICKUP,1581668282.6703265
10313234,3,2100076126411097615,121.540223,39.168277,PICKUP,1581728700.960402
10313234,5,2100076146850072363,121.52432900000001,39.183663,DELIVERY,1581572304.5882912
10319201,1,2100076124537849549,121.74923700000001,39.109829,PICKUP,1581728700.960402
10319201,3,2100076159121262380,121.762212,39.110959,DELIVERY,1581572304.5882912
10319692,1,2100076125783590000,121.301093,39.145934999999994,DELIVERY,1581526779.4920306
10322363,1,2100076102076565153,121.55771899999999,39.173241,PICKUP,1581857099.5560503
10323658,1,2100076129856718787,121.591843,39.197354,DELIVERY,1581677601.6165195
10328045,1,2100076102984566485,121.50310400000001,39.19818,DELIVERY,1581598939.519883
10328045,3,2100076132354131669,121.454093,39.202273999999996,DELIVERY,1581598939.519883
10328045,5,2100076144937699029,121.50311699999999,39.198289,PICKUP,1581667695.2145383
10328045,7,2100076166716589781,121.50333899999998,39.19830200000001,PICKUP,1581667695.2145383
10330725,1,2100076120638490206,121.466089,39.29337,PICKUP,1581667695.2145383
10335674,1,2100076126048257214,121.54792900000001,39.076405,DELIVERY,1581558613.5643559
10344320,1,2100076105038595647,121.48508000000001,39.164511,PICKUP,1581781611.4039187
10344320,3,2100076123130955720,121.484333,39.175576,PICKUP,1581781611.4039187
10344320,5,2100076144801482244,121.484624,39.164537,DELIVERY,1581712117.5879235
10354617,7,2100076162513208601,121.53685700000001,39.177285999999995,PICKUP,1581765220.7728136
10361752,3,2100076153466423159,121.286124,39.141141,PICKUP,1581696343.552173
10364589,1,2100076110977566194,121.57507199999999,39.103633,DELIVERY,1581592486.5747266
10365330,1,2100076101931796160,121.72453700000001,39.141384,PICKUP,1581500010.2258902
10386183,3,2100076148217971786,121.46993,39.170546,PICKUP,1581392344.7908907
10386183,5,2100076162126382123,121.475532,39.183087,PICKUP,1581392344.7908907
